File,DTCreated
sql/core/src/test/scala/org/apache/spark/sql/TestQueryExecutionListener.scala,3
sql/core/src/test/scala/org/apache/spark/sql/TypedImperativeAggregateSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/UDFSuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/UserDefinedTypeSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/connector/AlterTableTests.scala,1
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2DataFrameSessionCatalogSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2DataFrameSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2SQLSessionCatalogSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2SQLSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2Suite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2UtilsSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/connector/FileDataSourceV2FallBackSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/connector/InsertIntoTests.scala,1
sql/core/src/test/scala/org/apache/spark/sql/connector/SimpleWritableDataSource.scala,3
sql/core/src/test/scala/org/apache/spark/sql/connector/SupportsCatalogOptionsSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/connector/TableCapabilityCheckSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/connector/TestV2SessionCatalogBase.scala,1
sql/core/src/test/scala/org/apache/spark/sql/connector/V1ReadFallbackSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/connector/V1WriteFallbackSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/connector/V2CommandsCaseSensitivitySuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/AggregatingAccumulatorSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/BroadcastExchangeSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/DataSourceScanExecRedactionSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/execution/ExchangeSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/ExternalAppendOnlyUnsafeRowArrayBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/ExternalAppendOnlyUnsafeRowArraySuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/execution/GlobalTempViewSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/LogicalPlanTagInSparkPlanSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/OptimizeMetadataOnlyQuerySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/PlannerSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/QueryExecutionSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/QueryPlanningTrackerEndToEndSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/ReferenceSort.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/SQLExecutionSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/SQLViewSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/execution/SameResultSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/ShufflePartitionsUtilSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/SparkPlanTest.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/SparkPlannerSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/SparkSqlParserSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/TakeOrderedAndProjectSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/UnsafeFixedWidthAggregationMapSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/UnsafeKVExternalSorterSuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/execution/UnsafeRowSerializerSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/WholeStageCodegenSparkSubmitSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/WholeStageCodegenSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/adaptive/AdaptiveQueryExecSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/adaptive/AdaptiveTestUtils.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/aggregate/SortBasedAggregationStoreSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/arrow/ArrowConvertersSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/arrow/ArrowWriterSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/AggregateBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/BloomFilterBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/BuiltInDataSourceWriteBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DataSourceReadBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DataSourceWriteBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DateTimeBenchmark.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DateTimeRebaseBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/ExtractBenchmark.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/FilterPushdownBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/HashedRelationMetricsBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/InExpressionBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/IntervalBenchmark.scala,0
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/JoinBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/MakeDateTimeBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/MiscBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/NestedSchemaPruningBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/OrcNestedSchemaPruningBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/ParquetNestedPredicatePushDownBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/PrimitiveArrayBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/RangeBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/SortBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/SqlBasedBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/TPCDSQueryBenchmark.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/UDFBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/UnsafeArrayDataBenchmark.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/WideSchemaBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/WideTableBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/ColumnStatsSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/ColumnTypeSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/ColumnarTestUtils.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/InMemoryColumnarQuerySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/NullableColumnAccessorSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/NullableColumnBuilderSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/PartitionBatchPruningSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/compression/BooleanBitSetSuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/compression/CompressionSchemeBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/compression/DictionaryEncodingSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/compression/IntegralDeltaSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/compression/PassThroughEncodingSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/compression/RunLengthEncodingSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/columnar/compression/TestCompressibleColumnBuilder.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/command/DDLParserSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/command/DDLSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/command/PlanResolutionSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/BasicWriteTaskStatsTrackerSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/DataSourceStrategySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/FileIndexSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/FileSourceStrategySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/HadoopFileLinesReaderSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/ReadSchemaSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/SchemaPruningSuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/binaryfile/BinaryFileFormatSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/csv/CSVBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/csv/TestCsvData.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/json/JsonBenchmark.scala,2
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/json/TestJsonData.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcColumnarBatchReaderSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcPartitionDiscoverySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcQuerySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcSourceSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcTest.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcV1FilterSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcV1SchemaPruningSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcV2SchemaPruningSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetAvroCompatibilitySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetCommitterSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetCompatibilityTest.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetCompressionCodecPrecedenceSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetFileFormatSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetFilterSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetIOSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetInteroperabilitySuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetQuerySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetSchemaPruningSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetTest.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/text/TextSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/text/WholeTextFileSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/v2/FileTableSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/v2/V2SessionCatalogSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/debug/DebuggingSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/joins/BroadcastJoinSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/joins/ExistenceJoinSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/joins/InnerJoinSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/joins/OuterJoinSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/metric/SQLMetricsSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/metric/SQLMetricsTestUtils.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/python/BatchEvalPythonExecSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/python/ExtractPythonUDFsSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/python/PythonForeachWriterSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/python/RowQueueSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/CheckpointFileManagerSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/CompactibleFileStreamLogSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/HDFSMetadataLogSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/MemorySinkSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/OffsetSeqLogSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/ProcessingTimeExecutorSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/sources/ForeachBatchSinkSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/sources/ForeachWriterSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/sources/RateStreamProviderSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/sources/TextSocketStreamSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/state/StateStoreCoordinatorSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/state/StateStoreRDDSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/state/StateStoreSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/streaming/state/SymmetricHashJoinStateManagerSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/ui/AllExecutionsPageSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/ui/MetricsAggregationBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/ui/SQLAppStatusListenerSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/execution/vectorized/ColumnVectorSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/vectorized/ColumnarBatchBenchmark.scala,3
sql/core/src/test/scala/org/apache/spark/sql/execution/vectorized/ColumnarBatchSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/expressions/ExpressionInfoSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/internal/CatalogSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/internal/ExecutorSideSQLConfSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/internal/SQLConfSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/internal/SharedStateSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/jdbc/JDBCSuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/jdbc/JDBCWriteSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/BucketedReadSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/sources/BucketedWriteSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/sources/CreateTableAsSelectSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/DDLSourceLoadSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/DataSourceAnalysisSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/DataSourceTest.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/FilteredScanSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/FiltersSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/InsertSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/PartitionedWriteSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/PathOptionSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/PrunedScanSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/ResolvedDataSourceSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/SaveLoadSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/TableScanSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/sources/fakeExternalSources.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/EventTimeWatermarkSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/FileStreamSinkSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/streaming/FileStreamSourceSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/streaming/FlatMapGroupsWithStateSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/OffsetSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/StateStoreMetricsTest.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamTest.scala,1
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingAggregationSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingDeduplicationSuite.scala,1
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingJoinSuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingQueryListenerSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingQueryListenersConfSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingQueryManagerSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingQueryStatusAndProgressSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingQuerySuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/continuous/ContinuousQueryStatusAndProgressSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/continuous/ContinuousQueuedDataReaderSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/continuous/ContinuousSuite.scala,0
sql/core/src/test/scala/org/apache/spark/sql/streaming/continuous/EpochCoordinatorSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/sources/StreamingDataSourceV2Suite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/test/DataStreamReaderWriterSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/ui/StreamingQueryPageSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/util/BlockOnStopSource.scala,3
sql/core/src/test/scala/org/apache/spark/sql/streaming/util/BlockingSource.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/DataFrameReaderWriterSuite.scala,2
sql/core/src/test/scala/org/apache/spark/sql/test/GenericFlatSpecSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/GenericFunSpecSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/GenericWordSpecSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/ProcessTestUtils.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/SQLTestData.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/SQLTestUtils.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/SharedSparkSession.scala,3
sql/core/src/test/scala/org/apache/spark/sql/test/TestSQLContext.scala,3
sql/core/src/test/scala/org/apache/spark/sql/util/DataFrameCallbackSuite.scala,3
sql/core/src/test/scala/org/apache/spark/sql/util/ExecutionListenerManagerSuite.scala,3
sql/core/v1.2/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcFilterSuite.scala,1
sql/core/v2.3/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcFilterSuite.scala,1
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/CliSuite.scala,0
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/DummyListeners.scala,3
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/HiveCliSessionStateSuite.scala,3
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/HiveThriftServer2Suites.scala,0
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SharedThriftServer.scala,1
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SparkMetadataOperationSuite.scala,3
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SparkSQLEnvSuite.scala,1
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SparkThriftServerProtocolVersionsSuite.scala,1
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/ThriftServerQueryTestSuite.scala,0
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/UISeleniumSuite.scala,3
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/ui/HiveThriftServer2ListenerSuite.scala,1
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/ui/ThriftServerPageSuite.scala,3
sql/hive/compatibility/src/test/scala/org/apache/spark/sql/hive/execution/HiveCompatibilitySuite.scala,3
sql/hive/compatibility/src/test/scala/org/apache/spark/sql/hive/execution/HiveWindowFunctionQuerySuite.scala,3
sql/hive/src/test/resources/regression-test-SPARK-8489/Main.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/execution/benchmark/ObjectHashAggregateExecBenchmark.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/CachedTableSuite.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/ClasspathDependenciesSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/CompressionCodecSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/ErrorPositionSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveContextCompatibilitySuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveExternalCatalogSuite.scala,0
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveExternalCatalogVersionsSuite.scala,0
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveExternalSessionCatalogSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveInspectorSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveMetadataCacheSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveMetastoreCatalogSuite.scala,0
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveParquetMetastoreSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveParquetSourceSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveSchemaInferenceSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveSessionStateSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveShowCreateTableSuite.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveSparkSubmitSuite.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveUserDefinedTypeSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveUtilsSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/InsertSuite.scala,0
sql/hive/src/test/scala/org/apache/spark/sql/hive/ListTablesSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/MetastoreDataSourcesSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/MultiDatabaseSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/OptimizeHiveMetadataOnlyQuerySuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/ParquetHiveCompatibilitySuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/PartitionProviderCompatibilitySuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/PartitionedTablePerfStatsSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/QueryPartitionSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/SparkSubmitTestUtils.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/StatisticsSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/UDFSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/client/FiltersSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/client/HiveClientBuilder.scala,2
sql/hive/src/test/scala/org/apache/spark/sql/hive/client/HivePartitionFilteringSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/client/HiveVersionSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/AggregationQuerySuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveCommandSuite.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveComparisonTest.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveQueryFileTest.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveSerDeReadWriteSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveSerDeSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveTableScanSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveUDAFSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveUDFSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/Hive_2_1_DDLSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/ObjectHashAggregateSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/PruningSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/SQLQuerySuite.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/ScriptTransformationSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/TestingTypedCount.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/UDAQuerySuite.scala,2
sql/hive/src/test/scala/org/apache/spark/sql/hive/orc/HiveOrcFilterSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/orc/HiveOrcQuerySuite.scala,2
sql/hive/src/test/scala/org/apache/spark/sql/hive/orc/HiveOrcSourceSuite.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/orc/OrcHadoopFsRelationSuite.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/orc/OrcReadBenchmark.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/hive/test/TestHive.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/hive/test/TestHiveSingleton.scala,3
sql/hive/src/test/scala/org/apache/spark/sql/sources/BucketedReadWithHiveSupportSuite.scala,1
sql/hive/src/test/scala/org/apache/spark/sql/sources/BucketedWriteWithHiveSupportSuite.scala,1
